epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
259,362.533,0.00326,0.00558,0.34618,0.85687,0.83094,0.86957,0.8911,0.52003,0.83094,0.86957,0.8911,0.58248,0.00945,0.02202,0.85909,1.7513,0.00087229,0.00087229,0.00087229
260,363.786,0.00308,0.00594,0.32366,0.86252,0.80741,0.91143,0.87465,0.50961,0.80741,0.91143,0.87465,0.58066,0.00947,0.02235,0.8527,1.77362,0.000871795,0.000871795,0.000871795
261,365.183,0.00309,0.00577,0.3332,0.84747,0.83843,0.90277,0.9116,0.51115,0.83843,0.90277,0.9116,0.6083,0.00943,0.02227,0.84093,1.76631,0.0008713,0.0008713,0.0008713
262,366.333,0.00337,0.00614,0.33744,0.86548,0.87451,0.90911,0.93281,0.53111,0.87451,0.90911,0.93281,0.63154,0.00912,0.02162,0.78985,1.68876,0.000870805,0.000870805,0.000870805
263,367.594,0.00305,0.00709,0.32941,0.8653,0.89765,0.86957,0.93128,0.57942,0.89765,0.86957,0.93128,0.64739,0.00862,0.02057,0.70369,1.60843,0.00087031,0.00087031,0.00087031
264,368.867,0.0032,0.00583,0.33384,0.84892,0.91265,0.90877,0.93728,0.58917,0.91265,0.90877,0.93728,0.63699,0.00842,0.02021,0.69189,1.59851,0.000869815,0.000869815,0.000869815
265,370.12,0.00308,0.00529,0.31392,0.85576,0.94377,0.82609,0.91065,0.58289,0.94377,0.82609,0.91065,0.63253,0.00821,0.01999,0.70033,1.57131,0.00086932,0.00086932,0.00086932
266,372.477,0.00303,0.00548,0.33027,0.84846,0.94546,0.82609,0.88414,0.59654,0.94546,0.82609,0.88414,0.64743,0.00779,0.01924,0.81011,1.51087,0.000868825,0.000868825,0.000868825
267,373.748,0.00317,0.00606,0.33179,0.86074,0.94404,0.82609,0.87847,0.59724,0.94404,0.82609,0.87847,0.64743,0.00752,0.01931,0.82974,1.50904,0.00086833,0.00086833,0.00086833
268,374.991,0.00296,0.00574,0.31129,0.84826,0.95226,0.86735,0.88377,0.60384,0.95226,0.86735,0.88377,0.63936,0.00754,0.01933,0.84816,1.52886,0.000867835,0.000867835,0.000867835
269,376.151,0.00272,0.00465,0.29934,0.84463,0.93446,0.86957,0.89243,0.59083,0.93446,0.86957,0.89243,0.62971,0.00771,0.02,0.84471,1.57484,0.00086734,0.00086734,0.00086734
270,377.482,0.00301,0.00529,0.31154,0.84869,0.9517,0.85704,0.89778,0.58685,0.9517,0.85704,0.89778,0.6359,0.00803,0.02093,0.85808,1.62805,0.000866845,0.000866845,0.000866845
271,378.721,0.00295,0.00525,0.32257,0.84001,0.93844,0.82609,0.88698,0.59005,0.93844,0.82609,0.88698,0.62829,0.00796,0.02104,0.82417,1.62509,0.00086635,0.00086635,0.00086635
272,379.926,0.00303,0.00697,0.34,0.862,0.94476,0.78261,0.85394,0.60463,0.94476,0.78261,0.85394,0.60958,0.00729,0.02002,0.90605,1.51884,0.000865855,0.000865855,0.000865855
273,381.185,0.00302,0.00462,0.31206,0.84872,0.89038,0.78261,0.82658,0.5849,0.89038,0.78261,0.82679,0.59571,0.00716,0.01871,0.93638,1.46646,0.00086536,0.00086536,0.00086536
274,382.509,0.00308,0.0053,0.32099,0.83875,0.89395,0.73327,0.81381,0.57411,0.89395,0.73327,0.8154,0.58142,0.00766,0.0182,1.0657,1.44857,0.000864865,0.000864865,0.000864865
275,383.871,0.00324,0.00584,0.32634,0.84635,0.926,0.65217,0.80051,0.55055,0.926,0.65217,0.80108,0.55947,0.00806,0.01851,1.17164,1.49001,0.00086437,0.00086437,0.00086437
276,385.138,0.00312,0.00568,0.35059,0.86022,0.84012,0.78261,0.82461,0.56101,0.84012,0.78261,0.82461,0.56814,0.00815,0.01927,1.09745,1.56966,0.000863875,0.000863875,0.000863875
277,386.339,0.00286,0.0056,0.30498,0.83829,0.88854,0.78261,0.8401,0.56444,0.88854,0.78261,0.8401,0.57098,0.0084,0.01954,0.97904,1.64056,0.00086338,0.00086338,0.00086338
278,387.684,0.00347,0.00606,0.331,0.8703,0.89257,0.82609,0.84736,0.58571,0.89257,0.82609,0.86699,0.59996,0.00858,0.01909,0.97298,1.59912,0.000862885,0.000862885,0.000862885
279,388.896,0.00295,0.00524,0.31264,0.83154,0.94983,0.82335,0.86978,0.61441,0.94983,0.82335,0.89504,0.62796,0.00857,0.0185,0.84164,1.54109,0.00086239,0.00086239,0.00086239
280,390.196,0.00344,0.00577,0.32671,0.86438,0.9498,0.82282,0.89098,0.61829,0.9498,0.82282,0.91494,0.62276,0.00839,0.01826,0.73508,1.48566,0.000861895,0.000861895,0.000861895
281,391.569,0.00331,0.00526,0.3374,0.85502,0.97146,0.78261,0.91235,0.63306,0.97146,0.78261,0.93126,0.62263,0.00802,0.01829,0.70345,1.48425,0.0008614,0.0008614,0.0008614
282,392.922,0.00316,0.00535,0.3102,0.8549,0.94162,0.91304,0.93259,0.62875,0.94162,0.91304,0.93259,0.60321,0.00795,0.01827,0.7525,1.55169,0.000860905,0.000860905,0.000860905
283,394.122,0.00305,0.00559,0.31784,0.86353,0.96451,0.86957,0.92284,0.58993,0.96451,0.86957,0.92284,0.59862,0.00798,0.01801,0.76803,1.56773,0.00086041,0.00086041,0.00086041
284,395.393,0.00274,0.00432,0.30258,0.83238,1,0.87863,0.92511,0.60106,1,0.87863,0.92511,0.60719,0.00777,0.01724,0.77473,1.48696,0.000859915,0.000859915,0.000859915
285,396.601,0.00312,0.00554,0.32842,0.84801,0.94956,0.81884,0.91065,0.60007,0.94956,0.81884,0.91065,0.59956,0.00765,0.01709,0.85316,1.44263,0.00085942,0.00085942,0.00085942
286,397.926,0.0034,0.00564,0.35566,0.86345,0.99045,0.82609,0.88788,0.60102,0.99045,0.82609,0.88788,0.58307,0.00752,0.01797,0.86441,1.45405,0.000858925,0.000858925,0.000858925
287,399.146,0.00299,0.00571,0.31294,0.84437,0.8825,0.82609,0.88972,0.59567,0.8825,0.82609,0.88972,0.56373,0.00771,0.01866,0.84181,1.48561,0.00085843,0.00085843,0.00085843
288,400.622,0.00312,0.0062,0.34095,0.86516,0.90784,0.85704,0.92217,0.61337,0.90784,0.85704,0.92217,0.59709,0.0077,0.01938,0.73574,1.49023,0.000857935,0.000857935,0.000857935
289,402.703,0.00303,0.00534,0.30343,0.84922,0.9541,0.90418,0.9365,0.63509,0.9541,0.90418,0.9365,0.61362,0.00777,0.0199,0.71475,1.50522,0.00085744,0.00085744,0.00085744
290,403.971,0.00287,0.00525,0.33185,0.85295,0.9491,0.86957,0.94742,0.64425,0.9491,0.86957,0.94742,0.6274,0.00788,0.02022,0.69914,1.51631,0.000856945,0.000856945,0.000856945
291,405.18,0.00301,0.00602,0.32329,0.81548,0.86227,0.86957,0.94211,0.63153,0.86227,0.86957,0.94211,0.64021,0.00781,0.02031,0.69803,1.47884,0.00085645,0.00085645,0.00085645
292,406.457,0.00303,0.00572,0.32883,0.87869,0.84433,0.94361,0.95611,0.6487,0.84433,0.94361,0.95611,0.65221,0.00757,0.0202,0.73814,1.43676,0.000855955,0.000855955,0.000855955
293,407.732,0.00309,0.0052,0.31092,0.85633,0.8961,0.86957,0.93785,0.63311,0.8961,0.86957,0.93785,0.6685,0.00751,0.01971,0.6543,1.40597,0.00085546,0.00085546,0.00085546
294,408.937,0.0029,0.00624,0.3201,0.84735,0.91303,0.91292,0.93935,0.64313,0.91303,0.91292,0.93935,0.66594,0.00751,0.01939,0.66326,1.40518,0.000854965,0.000854965,0.000854965
295,410.23,0.00313,0.00628,0.33339,0.86149,0.90805,0.91304,0.94039,0.63711,0.90805,0.91304,0.94039,0.66377,0.00754,0.01899,0.65476,1.40813,0.00085447,0.00085447,0.00085447
296,411.69,0.00328,0.00517,0.32524,0.85776,0.94934,0.91304,0.94769,0.65225,0.94934,0.91304,0.94769,0.66098,0.0077,0.01866,0.64161,1.43556,0.000853975,0.000853975,0.000853975
297,412.983,0.00315,0.006,0.31841,0.85069,0.94437,0.91304,0.9489,0.63256,0.94437,0.91304,0.9489,0.64057,0.00802,0.01881,0.62598,1.48638,0.00085348,0.00085348,0.00085348
298,414.273,0.00315,0.00553,0.32389,0.85615,0.89445,0.91304,0.94743,0.61376,0.89445,0.91304,0.94743,0.63052,0.00822,0.01904,0.63979,1.52841,0.000852985,0.000852985,0.000852985
299,415.652,0.00315,0.00604,0.32122,0.85539,0.92004,0.86957,0.94021,0.62296,0.92004,0.86957,0.94021,0.61237,0.00826,0.01933,0.64823,1.53701,0.00085249,0.00085249,0.00085249
300,416.976,0.00304,0.00571,0.31217,0.85215,0.87175,0.91304,0.92747,0.60752,0.87175,0.91304,0.92747,0.61154,0.00792,0.01984,0.63627,1.52698,0.000851995,0.000851995,0.000851995
301,418.253,0.00305,0.00538,0.30535,0.85709,0.86867,0.91304,0.92318,0.60794,0.86867,0.91304,0.92318,0.61316,0.00783,0.02075,0.66164,1.54012,0.0008515,0.0008515,0.0008515
302,419.968,0.00281,0.0077,0.29749,0.82889,0.86663,0.91304,0.89384,0.5963,0.86663,0.91304,0.89384,0.58539,0.00783,0.02142,0.70082,1.57275,0.000851005,0.000851005,0.000851005
303,421.312,0.00297,0.00548,0.31042,0.83332,0.85642,0.91304,0.8716,0.55617,0.85642,0.91304,0.8716,0.56254,0.00774,0.02148,0.71813,1.57927,0.00085051,0.00085051,0.00085051
304,422.516,0.0029,0.0055,0.3005,0.8492,0.8321,0.91304,0.87701,0.56947,0.8321,0.91304,0.86118,0.55322,0.00781,0.02162,0.753,1.58457,0.000850015,0.000850015,0.000850015
305,423.799,0.00288,0.00522,0.31572,0.83677,0.8233,0.86957,0.88474,0.58749,0.8233,0.86957,0.878,0.59871,0.00786,0.02173,0.74382,1.56549,0.00084952,0.00084952,0.00084952
306,425.071,0.00297,0.00614,0.31556,0.85573,0.86245,0.86957,0.88752,0.58899,0.86245,0.86957,0.88168,0.59339,0.00784,0.02155,0.74494,1.51567,0.000849025,0.000849025,0.000849025
307,426.384,0.00298,0.00622,0.30084,0.85775,0.86729,0.85287,0.88713,0.59939,0.86729,0.85287,0.88713,0.59337,0.00796,0.02156,0.7932,1.49202,0.00084853,0.00084853,0.00084853
308,427.702,0.00294,0.00529,0.3082,0.84884,0.85934,0.82609,0.88011,0.59357,0.85934,0.82609,0.8664,0.57948,0.00827,0.02205,0.8789,1.51669,0.000848035,0.000848035,0.000848035
309,428.891,0.00303,0.00601,0.323,0.84574,0.82633,0.82753,0.8782,0.59635,0.82633,0.82753,0.8782,0.5834,0.00835,0.02277,0.85795,1.51634,0.00084754,0.00084754,0.00084754
310,430.186,0.00328,0.00666,0.31372,0.86726,0.86566,0.84092,0.88298,0.60556,0.86566,0.84092,0.88298,0.56981,0.00839,0.02311,0.84831,1.51488,0.000847045,0.000847045,0.000847045
311,432.481,0.00295,0.00513,0.32825,0.84362,0.94875,0.80544,0.8747,0.60251,0.94875,0.80544,0.8747,0.54174,0.00825,0.02357,0.86401,1.52174,0.00084655,0.00084655,0.00084655
312,433.764,0.00271,0.00511,0.28671,0.83194,0.90402,0.81929,0.86869,0.58837,0.90402,0.81929,0.86869,0.53793,0.00825,0.02407,0.87712,1.55266,0.000846055,0.000846055,0.000846055
313,434.933,0.00306,0.006,0.3349,0.85689,0.90362,0.81568,0.87045,0.60261,0.90362,0.81568,0.87045,0.51589,0.00827,0.02493,0.91481,1.58363,0.00084556,0.00084556,0.00084556
314,436.119,0.00291,0.00561,0.30717,0.83937,0.93417,0.78261,0.86734,0.56956,0.89691,0.82609,0.8783,0.49296,0.00829,0.02707,0.8612,1.62831,0.000845065,0.000845065,0.000845065
315,437.446,0.003,0.00531,0.30854,0.84972,0.93594,0.78261,0.87409,0.55148,0.86826,0.85997,0.88594,0.49652,0.00821,0.02786,0.83751,1.61173,0.00084457,0.00084457,0.00084457
316,438.63,0.00344,0.00649,0.33071,0.89916,0.94733,0.78211,0.88793,0.54394,0.94934,0.81521,0.88594,0.4885,0.00813,0.02767,0.83923,1.58481,0.000844075,0.000844075,0.000844075
317,439.876,0.00322,0.00598,0.33571,0.85013,0.94691,0.77583,0.8794,0.58654,0.9472,0.78008,0.8946,0.50989,0.00775,0.02705,0.80027,1.49615,0.00084358,0.00084358,0.00084358
318,441.026,0.00287,0.00488,0.30807,0.84228,0.98177,0.73913,0.89028,0.59975,0.85614,0.86957,0.90056,0.54471,0.00785,0.02489,0.75197,1.45458,0.000843085,0.000843085,0.000843085
319,442.235,0.00333,0.0061,0.34782,0.87761,0.83008,0.91304,0.90156,0.59947,0.90876,0.86629,0.90649,0.57949,0.00838,0.02313,0.823,1.4912,0.00084259,0.00084259,0.00084259
320,443.516,0.00311,0.00587,0.32363,0.86283,0.86781,0.91304,0.92007,0.60928,0.86781,0.91304,0.90798,0.58923,0.00823,0.02128,0.74908,1.44923,0.000842095,0.000842095,0.000842095
321,444.759,0.00279,0.00505,0.28902,0.84012,0.90428,0.91304,0.93683,0.61943,0.90428,0.91304,0.91366,0.59468,0.00817,0.02015,0.69477,1.45905,0.0008416,0.0008416,0.0008416
322,446.023,0.0029,0.00498,0.32528,0.82379,0.93424,0.91304,0.95744,0.62949,0.93424,0.91304,0.91579,0.60661,0.00823,0.01889,0.69748,1.46528,0.000841105,0.000841105,0.000841105
323,447.296,0.00303,0.00595,0.33365,0.8331,0.90977,0.95652,0.97625,0.63717,0.90977,0.95652,0.94998,0.62395,0.00824,0.01808,0.67549,1.44973,0.00084061,0.00084061,0.00084061
324,448.593,0.00309,0.00577,0.33056,0.87258,0.84937,1,0.97645,0.63651,0.87391,0.95652,0.94489,0.63942,0.00804,0.01729,0.63497,1.38206,0.000840115,0.000840115,0.000840115
