epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
261,813.524,0.00311,0.00603,0.36736,0.97639,0.86401,0.68,0.73654,0.60771,0.88115,0.69333,0.76648,0.60821,0.00516,0.01077,1.25886,1.12067,0.0008713,0.0008713,0.0008713
262,816.55,0.00312,0.0059,0.38074,0.95486,0.83365,0.69333,0.75242,0.60713,0.84968,0.70667,0.78502,0.60978,0.00513,0.01159,1.07289,1.15695,0.000870805,0.000870805,0.000870805
263,819.451,0.00295,0.00577,0.36334,0.94602,0.76948,0.74667,0.75834,0.6032,0.79724,0.77333,0.79998,0.59806,0.00538,0.01217,0.98138,1.19657,0.00087031,0.00087031,0.00087031
264,822.408,0.00321,0.00594,0.37826,0.9489,0.79284,0.72,0.75002,0.60501,0.83805,0.76,0.81372,0.61819,0.00542,0.01204,0.93672,1.18711,0.000869815,0.000869815,0.000869815
265,825.389,0.00317,0.00613,0.38398,0.94133,0.79744,0.62993,0.74203,0.60303,0.79575,0.72728,0.80088,0.61725,0.00529,0.01169,1.06494,1.21729,0.00086932,0.00086932,0.00086932
266,828.47,0.00308,0.00589,0.35603,0.96246,0.82213,0.69333,0.74992,0.59163,0.85398,0.72,0.78553,0.60607,0.00562,0.01208,1.14708,1.23911,0.000868825,0.000868825,0.000868825
267,831.545,0.00338,0.0062,0.40738,0.95832,0.81376,0.72,0.7427,0.58598,0.82883,0.73333,0.78366,0.58245,0.00538,0.01144,1.18741,1.21533,0.00086833,0.00086833,0.00086833
268,834.44,0.00311,0.00546,0.35935,0.95344,0.74737,0.70667,0.7456,0.58268,0.77557,0.73333,0.79019,0.6,0.00598,0.0108,1.19532,1.34351,0.000867835,0.000867835,0.000867835
269,837.783,0.00297,0.00563,0.36844,0.91993,0.81895,0.68,0.75101,0.60782,0.85107,0.70667,0.79831,0.61776,0.00585,0.01025,1.02973,1.34871,0.00086734,0.00086734,0.00086734
270,840.77,0.00324,0.00617,0.3583,0.94332,0.84972,0.66667,0.78074,0.62551,0.88426,0.69333,0.81537,0.64119,0.00568,0.01074,0.98428,1.29689,0.000866845,0.000866845,0.000866845
271,843.665,0.00291,0.00607,0.34764,0.92686,0.86591,0.65333,0.78999,0.63119,0.90242,0.68,0.82379,0.6272,0.00526,0.01054,0.99309,1.18809,0.00086635,0.00086635,0.00086635
272,846.622,0.00295,0.00555,0.34052,0.9572,0.74929,0.79702,0.8094,0.68155,0.76183,0.81036,0.83257,0.66679,0.0046,0.01047,0.89949,1.08101,0.000865855,0.000865855,0.000865855
273,849.606,0.00309,0.00612,0.3652,0.95823,0.80713,0.72542,0.78582,0.66891,0.83674,0.75175,0.81861,0.64667,0.00488,0.01112,0.98741,1.1741,0.00086536,0.00086536,0.00086536
274,852.519,0.00301,0.00588,0.36472,0.93655,0.83278,0.66405,0.76418,0.65951,0.86617,0.69042,0.80011,0.63612,0.00463,0.01158,1.06641,1.0854,0.000864865,0.000864865,0.000864865
275,855.466,0.00295,0.0061,0.36357,0.92388,0.87221,0.63708,0.73131,0.61877,0.89026,0.64904,0.7658,0.58726,0.00479,0.01219,1.24744,1.07682,0.00086437,0.00086437,0.00086437
276,858.493,0.00292,0.00559,0.37463,0.9309,0.8863,0.61333,0.73106,0.60668,0.92484,0.64,0.76281,0.58326,0.00498,0.01081,1.21818,1.11822,0.000863875,0.000863875,0.000863875
277,861.724,0.00314,0.00629,0.36081,0.95694,0.85213,0.69153,0.75898,0.63029,0.85493,0.70717,0.79521,0.61623,0.00496,0.01028,1.07345,1.11097,0.00086338,0.00086338,0.00086338
278,864.687,0.00305,0.00598,0.35653,0.94632,0.76852,0.66667,0.72583,0.59469,0.84552,0.68,0.78968,0.59819,0.00525,0.01097,1.19218,1.118,0.000862885,0.000862885,0.000862885
279,868.055,0.00293,0.0059,0.35089,0.93852,0.78732,0.69106,0.7567,0.63115,0.89153,0.68,0.80422,0.61096,0.00518,0.01169,1.08526,1.16457,0.00086239,0.00086239,0.00086239
280,871.033,0.00299,0.00627,0.36566,0.9338,0.81306,0.69591,0.77854,0.65205,0.83136,0.70667,0.79996,0.6133,0.00524,0.0129,1.02362,1.18383,0.000861895,0.000861895,0.000861895
281,873.994,0.00301,0.00586,0.35901,0.92841,0.76675,0.72,0.76291,0.62502,0.78126,0.73333,0.78088,0.59968,0.00549,0.01352,1.02515,1.19849,0.0008614,0.0008614,0.0008614
282,876.877,0.00308,0.00609,0.36032,0.93326,0.76939,0.72,0.73896,0.60631,0.81213,0.76,0.79571,0.5936,0.00552,0.01268,1.1168,1.21039,0.000860905,0.000860905,0.000860905
283,879.838,0.00302,0.00615,0.3702,0.94059,0.79272,0.66295,0.7655,0.6384,0.84045,0.7024,0.80347,0.62505,0.00513,0.01175,1.1469,1.16263,0.00086041,0.00086041,0.00086041
284,882.797,0.00305,0.00582,0.36553,0.94069,0.81898,0.66358,0.75424,0.62487,0.85189,0.69025,0.79076,0.62841,0.00537,0.01125,1.04191,1.22628,0.000859915,0.000859915,0.000859915
285,885.946,0.00298,0.00564,0.34118,0.93971,0.77094,0.71804,0.7774,0.62827,0.77186,0.76693,0.8061,0.63562,0.00519,0.01118,1.04188,1.19042,0.00085942,0.00085942,0.00085942
286,888.954,0.00281,0.00604,0.33512,0.92053,0.8349,0.69333,0.77669,0.62834,0.86793,0.72,0.80269,0.63022,0.00505,0.01168,0.98685,1.20694,0.000858925,0.000858925,0.000858925
287,893.448,0.00308,0.00553,0.35499,0.93613,0.83241,0.76,0.7873,0.6341,0.84721,0.77333,0.8142,0.63264,0.00525,0.01166,1.01113,1.23301,0.00085843,0.00085843,0.00085843
288,896.422,0.00295,0.00577,0.34151,0.9286,0.76757,0.73333,0.8046,0.65442,0.78217,0.74667,0.82215,0.64397,0.00542,0.01166,1.18552,1.24059,0.000857935,0.000857935,0.000857935
289,899.398,0.00289,0.00568,0.31752,0.92833,0.86187,0.74875,0.81773,0.69348,0.87721,0.76208,0.83798,0.66612,0.00492,0.01111,0.97612,1.17285,0.00085744,0.00085744,0.00085744
290,902.406,0.00296,0.00595,0.33463,0.94239,0.83195,0.77333,0.80497,0.69421,0.8618,0.8,0.8355,0.6662,0.00457,0.01096,0.89744,1.09647,0.000856945,0.000856945,0.000856945
291,905.38,0.00294,0.00573,0.3465,0.92522,0.84708,0.74667,0.80793,0.68281,0.87745,0.77333,0.83434,0.66507,0.00496,0.01133,0.91276,1.13235,0.00085645,0.00085645,0.00085645
292,908.317,0.00306,0.00616,0.36225,0.94182,0.84454,0.73333,0.79932,0.67782,0.86021,0.74667,0.82358,0.64598,0.0049,0.01164,1.03985,1.10784,0.000855955,0.000855955,0.000855955
293,911.352,0.00286,0.00575,0.33817,0.91872,0.89601,0.72,0.80291,0.65937,0.91729,0.73941,0.82513,0.64942,0.00483,0.01129,0.99792,1.07526,0.00085546,0.00085546,0.00085546
294,914.341,0.003,0.00598,0.3803,0.92741,0.88363,0.72,0.81536,0.68962,0.90301,0.74667,0.83175,0.66975,0.00447,0.01065,0.88469,1.01506,0.000854965,0.000854965,0.000854965
295,917.295,0.00276,0.00549,0.32238,0.91242,0.8728,0.70667,0.81174,0.67914,0.91853,0.73333,0.83499,0.66459,0.00481,0.01055,0.89799,1.07548,0.00085447,0.00085447,0.00085447
296,920.418,0.00286,0.00538,0.34829,0.93468,0.8713,0.68,0.7951,0.65996,0.90547,0.70667,0.82178,0.63635,0.00467,0.01083,0.92706,1.05116,0.000853975,0.000853975,0.000853975
297,923.999,0.00298,0.0061,0.36246,0.9454,0.85703,0.68,0.79042,0.66341,0.89087,0.70667,0.81703,0.64001,0.00494,0.01123,1.04265,1.11622,0.00085348,0.00085348,0.00085348
298,927.229,0.00273,0.00562,0.3293,0.92426,0.89014,0.66667,0.79147,0.64297,0.88507,0.72,0.82564,0.63808,0.00503,0.01186,1.01515,1.18309,0.000852985,0.000852985,0.000852985
299,930.25,0.00284,0.00589,0.33381,0.93275,0.85937,0.70667,0.79863,0.66125,0.86997,0.74667,0.82709,0.64188,0.00497,0.01179,0.91366,1.17596,0.00085249,0.00085249,0.00085249
300,933.338,0.00295,0.00581,0.35208,0.92638,0.84652,0.74667,0.78947,0.64996,0.86173,0.76,0.80688,0.62534,0.00507,0.01218,0.9708,1.13619,0.000851995,0.000851995,0.000851995
301,936.405,0.00299,0.0058,0.35738,0.92554,0.87068,0.71818,0.79264,0.65316,0.90295,0.74439,0.81714,0.63295,0.00553,0.01297,0.98242,1.20206,0.0008515,0.0008515,0.0008515
302,939.39,0.00298,0.00639,0.34799,0.94458,0.79607,0.67665,0.7596,0.62188,0.82883,0.68,0.79572,0.63645,0.0058,0.01319,1.16147,1.17342,0.000851005,0.000851005,0.000851005
303,942.405,0.003,0.0057,0.35506,0.9362,0.78838,0.62667,0.74067,0.59028,0.80536,0.64,0.76473,0.61457,0.0062,0.01288,1.31976,1.23381,0.00085051,0.00085051,0.00085051
304,945.452,0.00311,0.00627,0.34537,0.95286,0.83535,0.62667,0.74341,0.60648,0.83535,0.62667,0.74846,0.59346,0.00561,0.01309,1.21856,1.15941,0.000850015,0.000850015,0.000850015
305,948.458,0.00277,0.00577,0.32812,0.9055,0.82516,0.69219,0.77839,0.64067,0.84105,0.70553,0.80491,0.61567,0.00519,0.01212,0.98872,1.15048,0.00084952,0.00084952,0.00084952
306,951.679,0.00289,0.00591,0.34125,0.94799,0.8872,0.69333,0.78665,0.66333,0.90457,0.70667,0.81004,0.64907,0.00505,0.01118,0.95439,1.17556,0.000849025,0.000849025,0.000849025
307,954.6,0.00282,0.00527,0.34251,0.94323,0.88264,0.70198,0.79056,0.66146,0.89914,0.71321,0.8217,0.65346,0.00507,0.01112,0.95957,1.16971,0.00084853,0.00084853,0.00084853
308,958.011,0.00302,0.00601,0.36295,0.93654,0.88812,0.76,0.80557,0.6798,0.90574,0.77333,0.83698,0.65686,0.00481,0.01119,0.91471,1.1046,0.000848035,0.000848035,0.000848035
309,961.002,0.00294,0.00562,0.35098,0.93469,0.85427,0.78163,0.82024,0.68829,0.86877,0.79446,0.84805,0.64963,0.00479,0.01165,0.84857,1.12609,0.00084754,0.00084754,0.00084754
310,964.03,0.00306,0.00639,0.33852,0.92956,0.86591,0.74667,0.82655,0.70947,0.88214,0.76,0.85504,0.65442,0.00466,0.01204,0.83324,1.08348,0.000847045,0.000847045,0.000847045
311,967.053,0.00291,0.00549,0.3497,0.9302,0.85708,0.68,0.77327,0.65421,0.89094,0.70667,0.82405,0.61835,0.00501,0.01349,0.9506,1.15611,0.00084655,0.00084655,0.00084655
312,970.191,0.0029,0.00585,0.34385,0.91539,0.84078,0.70412,0.78125,0.65274,0.87259,0.73056,0.82222,0.63229,0.00491,0.0134,0.90365,1.13117,0.000846055,0.000846055,0.000846055
313,973.172,0.00294,0.0058,0.3376,0.93067,0.92886,0.68,0.79812,0.65767,0.94761,0.69333,0.8176,0.63924,0.00474,0.01131,0.94586,1.11608,0.00084556,0.00084556,0.00084556
314,976.25,0.00286,0.00536,0.34309,0.91486,0.86004,0.69333,0.78427,0.64144,0.87717,0.70667,0.80707,0.63365,0.00503,0.01193,1.00166,1.15162,0.000845065,0.000845065,0.000845065
315,979.203,0.00295,0.0055,0.35872,0.94261,0.85245,0.69327,0.77783,0.65298,0.86881,0.70644,0.80423,0.64419,0.00485,0.01295,1.02031,1.12971,0.00084457,0.00084457,0.00084457
316,983.169,0.00292,0.00633,0.3297,0.95219,0.81969,0.72743,0.78749,0.66999,0.83463,0.74029,0.82057,0.64674,0.00483,0.01249,1.0212,1.12182,0.000844075,0.000844075,0.000844075
317,986.214,0.00305,0.00635,0.35565,0.95415,0.92962,0.64,0.79467,0.67351,0.8775,0.70667,0.8283,0.65353,0.00526,0.01206,1.03416,1.21202,0.00084358,0.00084358,0.00084358
318,989.295,0.00276,0.00608,0.3206,0.90859,0.82956,0.7139,0.79523,0.67368,0.86024,0.73868,0.82415,0.65803,0.00514,0.0118,1.00283,1.21821,0.000843085,0.000843085,0.000843085
319,992.393,0.00291,0.00589,0.34108,0.93379,0.83991,0.6996,0.76829,0.6428,0.85718,0.70667,0.78934,0.6269,0.00515,0.01037,1.04472,1.2061,0.00084259,0.00084259,0.00084259
320,995.475,0.00311,0.00643,0.35048,0.95062,0.86977,0.64,0.74862,0.61887,0.88789,0.65333,0.77438,0.60341,0.00534,0.01076,1.16614,1.2425,0.000842095,0.000842095,0.000842095
321,998.56,0.00288,0.00598,0.32317,0.93092,0.79508,0.72432,0.75512,0.62913,0.80955,0.73685,0.79244,0.63043,0.0053,0.01044,1.08674,1.24201,0.0008416,0.0008416,0.0008416
322,1001.62,0.00289,0.00599,0.34066,0.94315,0.87272,0.69333,0.78315,0.63975,0.88951,0.70667,0.81546,0.63998,0.00522,0.00974,0.94723,1.23479,0.000841105,0.000841105,0.000841105
323,1004.62,0.00298,0.00596,0.34457,0.93798,0.81732,0.71588,0.75689,0.61422,0.8629,0.70667,0.78994,0.63271,0.00549,0.00936,1.06983,1.25847,0.00084061,0.00084061,0.00084061
324,1007.7,0.00287,0.00534,0.34952,0.92964,0.7987,0.6878,0.72463,0.59456,0.81336,0.6973,0.76117,0.5962,0.00573,0.00992,1.25904,1.27257,0.000840115,0.000840115,0.000840115
325,1010.76,0.003,0.00543,0.33373,0.94933,0.84986,0.69333,0.73066,0.58522,0.86688,0.70667,0.76486,0.59794,0.00591,0.01049,1.25652,1.28682,0.00083962,0.00083962,0.00083962
326,1014.01,0.00284,0.00587,0.34515,0.92691,0.76774,0.66667,0.71208,0.58322,0.86212,0.68,0.77628,0.6002,0.00578,0.00993,1.15132,1.29308,0.000839125,0.000839125,0.000839125
327,1016.97,0.00307,0.00595,0.35061,0.95207,0.82536,0.64,0.74207,0.61729,0.87856,0.68,0.79041,0.60618,0.00554,0.00996,1.08088,1.24173,0.00083863,0.00083863,0.00083863
328,1019.96,0.00301,0.00568,0.35358,0.94263,0.82718,0.72,0.76411,0.62592,0.85796,0.74667,0.81137,0.6192,0.0056,0.00957,1.00071,1.27359,0.000838135,0.000838135,0.000838135
329,1022.91,0.00305,0.00583,0.33272,0.94838,0.83672,0.73333,0.76878,0.63822,0.91379,0.73333,0.81533,0.63372,0.00549,0.00981,0.961,1.24638,0.00083764,0.00083764,0.00083764
330,1025.91,0.00301,0.00586,0.33674,0.93645,0.84926,0.68,0.74581,0.60774,0.88952,0.72,0.79789,0.61095,0.00564,0.01072,0.95257,1.28526,0.000837145,0.000837145,0.000837145
331,1028.87,0.00301,0.00577,0.36273,0.94876,0.82463,0.69333,0.75027,0.61129,0.85671,0.72,0.80327,0.62742,0.0056,0.01229,0.96176,1.27882,0.00083665,0.00083665,0.00083665
332,1031.86,0.00292,0.00549,0.32457,0.93184,0.83289,0.69333,0.75879,0.62644,0.86493,0.72,0.80906,0.63251,0.0053,0.01255,0.99645,1.20556,0.000836155,0.000836155,0.000836155
333,1034.9,0.00303,0.00582,0.34486,0.92955,0.82362,0.6849,0.76574,0.62203,0.85564,0.71129,0.80739,0.61513,0.00544,0.01325,1.05671,1.18473,0.00083566,0.00083566,0.00083566
334,1037.97,0.0029,0.00559,0.33048,0.91364,0.84792,0.68,0.77153,0.61141,0.86454,0.69333,0.7878,0.59971,0.00517,0.01393,1.07087,1.11715,0.000835165,0.000835165,0.000835165
335,1040.95,0.00283,0.00526,0.32703,0.90724,0.82215,0.67804,0.77881,0.64243,0.83824,0.69099,0.7936,0.6145,0.00526,0.013,1.06077,1.12535,0.00083467,0.00083467,0.00083467
336,1043.96,0.0028,0.00579,0.33273,0.91885,0.87933,0.61333,0.74737,0.61499,0.90029,0.62667,0.76968,0.59104,0.0054,0.01185,1.24929,1.15341,0.000834175,0.000834175,0.000834175
337,1046.96,0.00286,0.00585,0.33135,0.92812,0.76168,0.63921,0.67759,0.53975,0.7934,0.66568,0.70154,0.531,0.00569,0.01189,1.4074,1.2024,0.00083368,0.00083368,0.00083368
338,1049.98,0.00285,0.0061,0.33495,0.94404,0.85669,0.63768,0.704,0.55591,0.87459,0.65095,0.71993,0.54597,0.00545,0.01198,1.3239,1.16404,0.000833185,0.000833185,0.000833185
339,1052.96,0.00303,0.00583,0.35909,0.93625,0.90568,0.62667,0.75067,0.60058,0.92541,0.64,0.77266,0.58814,0.00524,0.01126,1.11444,1.13108,0.00083269,0.00083269,0.00083269
340,1056.01,0.00262,0.00547,0.31866,0.91008,0.86194,0.69333,0.78793,0.64248,0.88301,0.70667,0.80878,0.62195,0.00514,0.01058,0.99745,1.16983,0.000832195,0.000832195,0.000832195
341,1059.01,0.00274,0.00568,0.31137,0.91344,0.87916,0.67905,0.77581,0.62095,0.91365,0.70538,0.80381,0.61926,0.00526,0.01009,1.02856,1.22336,0.0008317,0.0008317,0.0008317
342,1062.05,0.00272,0.00547,0.31597,0.91891,0.91208,0.69333,0.77833,0.62811,0.92981,0.70651,0.79758,0.62271,0.00501,0.00997,1.02316,1.15362,0.000831205,0.000831205,0.000831205
343,1064.97,0.00279,0.00605,0.33411,0.92281,0.9104,0.67738,0.7804,0.65212,0.92832,0.69071,0.80204,0.63059,0.00468,0.01022,0.9235,1.07212,0.00083071,0.00083071,0.00083071
344,1068.04,0.00296,0.00585,0.34951,0.95566,0.89349,0.70667,0.80748,0.67043,0.91035,0.72,0.81937,0.64472,0.00456,0.01057,0.86433,1.05341,0.000830215,0.000830215,0.000830215
345,1071.02,0.00278,0.00526,0.32964,0.92471,0.88011,0.70667,0.80423,0.66492,0.88011,0.70667,0.79839,0.63867,0.00449,0.01024,0.8741,1.03921,0.00082972,0.00082972,0.00082972
346,1074.03,0.00282,0.00571,0.34511,0.92472,0.86662,0.68,0.75547,0.62365,0.86662,0.68,0.75547,0.5892,0.00497,0.0107,1.10717,1.13243,0.000829225,0.000829225,0.000829225
347,1077.17,0.00289,0.00603,0.34914,0.92621,0.84257,0.69333,0.77021,0.61091,0.84257,0.69333,0.77021,0.60185,0.0053,0.01106,1.09582,1.16851,0.00082873,0.00082873,0.00082873
348,1080.16,0.00298,0.00543,0.33531,0.95604,0.87875,0.67646,0.76219,0.62661,0.88487,0.70667,0.79991,0.60634,0.00537,0.01112,1.00028,1.18178,0.000828235,0.000828235,0.000828235
349,1083.12,0.00298,0.00609,0.3289,0.91395,0.85181,0.70667,0.76109,0.62787,0.86829,0.72,0.78367,0.587,0.00511,0.01043,1.05801,1.11274,0.00082774,0.00082774,0.00082774
350,1086.24,0.00284,0.00595,0.36337,0.92774,0.80082,0.70667,0.7703,0.62553,0.85466,0.70568,0.78567,0.59301,0.00511,0.01043,1.06845,1.1106,0.000827245,0.000827245,0.000827245
351,1089.19,0.00268,0.00563,0.32081,0.91778,0.94436,0.67887,0.79114,0.649,0.85047,0.73333,0.81013,0.64327,0.00481,0.00978,1.01307,1.10846,0.00082675,0.00082675,0.00082675
352,1092.28,0.00289,0.00597,0.34415,0.93006,0.87829,0.72,0.77924,0.64369,0.91098,0.73333,0.80323,0.64011,0.00506,0.01012,1.05155,1.14795,0.000826255,0.000826255,0.000826255
353,1095.25,0.00284,0.0057,0.34485,0.93669,0.85193,0.69045,0.74775,0.60975,0.88478,0.71673,0.79707,0.61757,0.00504,0.0105,1.02491,1.15008,0.00082576,0.00082576,0.00082576
354,1098.26,0.00269,0.0056,0.33934,0.92423,0.80324,0.70763,0.76253,0.6186,0.83358,0.73333,0.80578,0.61856,0.00525,0.0106,0.98534,1.19809,0.000825265,0.000825265,0.000825265
355,1101.17,0.00275,0.00568,0.31963,0.91675,0.77774,0.72,0.77816,0.64235,0.79215,0.73333,0.79699,0.62995,0.00507,0.01066,0.99839,1.1463,0.00082477,0.00082477,0.00082477
356,1104.23,0.00284,0.00521,0.32032,0.92183,0.7915,0.75922,0.80264,0.663,0.8054,0.77255,0.82312,0.65415,0.00541,0.01099,0.99048,1.1547,0.000824275,0.000824275,0.000824275
357,1107.57,0.00305,0.00577,0.36086,0.92337,0.867,0.69535,0.80885,0.66227,0.88355,0.70821,0.82608,0.6633,0.00531,0.01126,0.94389,1.13965,0.00082378,0.00082378,0.00082378
358,1110.58,0.00291,0.00569,0.35528,0.93587,0.87745,0.69333,0.80126,0.67787,0.9112,0.72,0.82829,0.66247,0.00494,0.01107,0.91189,1.07811,0.000823285,0.000823285,0.000823285
359,1113.5,0.00282,0.00562,0.33978,0.92218,0.80009,0.70667,0.77564,0.65557,0.81541,0.72,0.80263,0.63991,0.00486,0.01096,0.99433,1.09631,0.00082279,0.00082279,0.00082279
360,1116.45,0.00277,0.00557,0.33495,0.94014,0.8431,0.69333,0.76724,0.65278,0.87636,0.72,0.82368,0.65048,0.00505,0.01096,1.00373,1.13159,0.000822295,0.000822295,0.000822295
361,1119.42,0.00287,0.00598,0.3446,0.94204,0.86596,0.68917,0.76999,0.65279,0.89946,0.71572,0.82991,0.64611,0.00521,0.01103,1.04353,1.17659,0.0008218,0.0008218,0.0008218
362,1122.47,0.00286,0.00539,0.32672,0.93487,0.79068,0.75554,0.76516,0.63761,0.80464,0.76887,0.81072,0.62625,0.0053,0.011,1.03994,1.1857,0.000821305,0.000821305,0.000821305
363,1125.42,0.00282,0.00557,0.34666,0.93021,0.80242,0.70667,0.75604,0.61715,0.83303,0.73333,0.79981,0.59246,0.00522,0.01133,1.14336,1.14593,0.00082081,0.00082081,0.00082081
364,1128.47,0.00285,0.00563,0.35124,0.93167,0.79905,0.62667,0.73183,0.546,0.81605,0.64,0.75791,0.57494,0.00616,0.01153,1.35459,1.2599,0.000820315,0.000820315,0.000820315
365,1131.59,0.00312,0.0059,0.36158,0.93459,0.78068,0.66446,0.72306,0.55422,0.82388,0.66667,0.7494,0.57583,0.00619,0.01124,1.44086,1.30854,0.00081982,0.00081982,0.00081982
366,1134.6,0.00306,0.00562,0.35075,0.95248,0.85902,0.56876,0.66205,0.52299,0.87911,0.58182,0.70939,0.53116,0.00605,0.01116,1.53811,1.25292,0.000819325,0.000819325,0.000819325
367,1138.03,0.00296,0.00572,0.34613,0.94192,0.79728,0.58667,0.61743,0.49259,0.83394,0.61333,0.66947,0.47163,0.00589,0.01136,1.44736,1.18637,0.00081883,0.00081883,0.00081883
368,1141.02,0.00292,0.00588,0.3461,0.93759,0.81154,0.6,0.6741,0.579,0.8701,0.6,0.71088,0.54415,0.00511,0.01038,1.17665,1.09247,0.000818335,0.000818335,0.000818335
369,1144.02,0.00266,0.00529,0.3206,0.90429,0.76747,0.68,0.72674,0.63681,0.8287,0.73333,0.79901,0.60668,0.00488,0.00985,1.01336,1.08863,0.00081784,0.00081784,0.00081784
370,1147.01,0.00266,0.00526,0.31424,0.91552,0.82344,0.66667,0.7393,0.63901,0.87324,0.70667,0.77559,0.61505,0.00488,0.00967,1.06295,1.08519,0.000817345,0.000817345,0.000817345
371,1150.02,0.00285,0.00562,0.33885,0.92233,0.84938,0.67676,0.74375,0.62041,0.89543,0.70667,0.7692,0.60922,0.00497,0.00922,1.03555,1.12283,0.00081685,0.00081685,0.00081685
372,1153.05,0.00283,0.00542,0.32231,0.92832,0.80934,0.64,0.72858,0.61125,0.85993,0.68,0.76345,0.60597,0.00509,0.00905,1.19832,1.12316,0.000816355,0.000816355,0.000816355
373,1156.22,0.00277,0.00548,0.33313,0.9116,0.82142,0.66667,0.73309,0.62377,0.85489,0.69333,0.76091,0.60148,0.00535,0.00939,1.07336,1.14327,0.00081586,0.00081586,0.00081586
374,1159.14,0.00274,0.0058,0.3313,0.91518,0.80236,0.73333,0.77446,0.64693,0.81722,0.74667,0.80623,0.60961,0.0053,0.00958,0.93858,1.13202,0.000815365,0.000815365,0.000815365
375,1163.44,0.00284,0.00576,0.33212,0.90573,0.8114,0.76,0.78189,0.65,0.82564,0.77333,0.80572,0.61963,0.00528,0.01049,0.88171,1.13614,0.00081487,0.00081487,0.00081487
376,1166.4,0.00275,0.0053,0.32216,0.92254,0.88941,0.76,0.80133,0.65535,0.90501,0.77333,0.83342,0.63715,0.00523,0.01103,0.85899,1.12391,0.000814375,0.000814375,0.000814375
377,1169.48,0.00291,0.00545,0.33746,0.92103,0.89359,0.67187,0.77177,0.64781,0.84436,0.76,0.81785,0.63767,0.0051,0.01197,0.91475,1.14461,0.00081388,0.00081388,0.00081388
378,1172.46,0.00281,0.00553,0.32428,0.94571,0.93444,0.65333,0.76167,0.65068,0.95351,0.66667,0.79351,0.61741,0.00464,0.01238,0.96041,1.04881,0.000813385,0.000813385,0.000813385
379,1175.43,0.0028,0.00611,0.31804,0.92595,0.9365,0.66667,0.80176,0.6749,0.9365,0.66667,0.80176,0.62759,0.00461,0.01244,0.89111,1.04145,0.00081289,0.00081289,0.00081289
380,1178.43,0.00277,0.0058,0.33818,0.95031,0.83203,0.73333,0.79848,0.67172,0.84837,0.74667,0.79981,0.60491,0.00483,0.01279,0.90291,1.09514,0.000812395,0.000812395,0.000812395
381,1181.38,0.00286,0.00566,0.32389,0.92193,0.83733,0.77333,0.79161,0.65273,0.82269,0.76,0.77764,0.58657,0.0049,0.01352,0.85727,1.11614,0.0008119,0.0008119,0.0008119
382,1184.37,0.00304,0.00556,0.34693,0.95543,0.81854,0.78667,0.79613,0.64905,0.8046,0.77333,0.78209,0.58297,0.00484,0.0137,0.84435,1.12196,0.000811405,0.000811405,0.000811405
383,1187.33,0.00302,0.00576,0.34547,0.9342,0.85014,0.75642,0.78491,0.62933,0.83519,0.74328,0.77206,0.57597,0.00506,0.01364,0.83496,1.14931,0.00081091,0.00081091,0.00081091
384,1190.31,0.00278,0.00573,0.34798,0.92045,0.8262,0.74667,0.77127,0.6242,0.84147,0.76,0.77974,0.5818,0.00545,0.01287,0.90493,1.21568,0.000810415,0.000810415,0.000810415
385,1193.87,0.0029,0.00563,0.34379,0.93438,0.82448,0.75162,0.77325,0.62802,0.82448,0.75162,0.77908,0.58551,0.00536,0.01168,0.97142,1.22312,0.00080992,0.00080992,0.00080992
386,1196.95,0.00279,0.00586,0.32715,0.92191,0.85757,0.72257,0.78972,0.63917,0.84183,0.70966,0.77787,0.61996,0.005,0.01155,0.94641,1.16217,0.000809425,0.000809425,0.000809425
387,1199.94,0.00273,0.00545,0.31453,0.9046,0.80968,0.76,0.79563,0.66166,0.79548,0.74667,0.79283,0.61648,0.00471,0.01211,0.94743,1.09158,0.00080893,0.00080893,0.00080893
388,1202.94,0.00276,0.00536,0.32158,0.91167,0.86956,0.74667,0.80027,0.68493,0.86956,0.74667,0.80319,0.65052,0.00449,0.01139,0.96483,1.05514,0.000808435,0.000808435,0.000808435
389,1206.05,0.0028,0.00557,0.31965,0.91205,0.88547,0.68,0.79441,0.6695,0.88547,0.68,0.79441,0.65269,0.00467,0.01097,0.94473,1.09973,0.00080794,0.00080794,0.00080794
390,1209.09,0.00284,0.00553,0.32414,0.92182,0.81,0.74667,0.79581,0.67487,0.81,0.74667,0.79847,0.65795,0.00471,0.01062,1.04981,1.06588,0.000807445,0.000807445,0.000807445
391,1212.17,0.00263,0.00564,0.32098,0.91094,0.81514,0.70553,0.79044,0.67401,0.83049,0.7186,0.79653,0.65145,0.00461,0.01022,1.0859,1.05694,0.00080695,0.00080695,0.00080695
392,1215.27,0.00282,0.00581,0.32419,0.927,0.84431,0.69333,0.78628,0.69112,0.86054,0.70667,0.78961,0.63868,0.00445,0.01029,0.94706,1.05128,0.000806455,0.000806455,0.000806455
393,1218.38,0.00287,0.00614,0.34098,0.92105,0.84995,0.67974,0.77831,0.66586,0.88326,0.70614,0.80699,0.63981,0.00444,0.00998,0.92638,1.05018,0.00080596,0.00080596,0.00080596
