epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
262,362.317,0.0029,0.00599,0.35041,0.91082,0.89222,0.73529,0.79792,0.64519,0.92823,0.76471,0.80871,0.46897,0.0058,0.03663,0.91255,1.27085,0.000870805,0.000870805,0.000870805
263,363.76,0.00282,0.00603,0.32969,0.89548,0.88455,0.70588,0.76975,0.62347,0.92141,0.73529,0.79684,0.45313,0.00589,0.03452,0.92889,1.3351,0.00087031,0.00087031,0.00087031
264,365.13,0.00282,0.00597,0.32611,0.91328,0.89235,0.73151,0.7514,0.61918,0.92821,0.76073,0.79712,0.45406,0.00594,0.03147,0.92507,1.34091,0.000869815,0.000869815,0.000869815
265,366.509,0.00278,0.00604,0.34527,0.9003,0.88646,0.73529,0.7512,0.61543,0.88646,0.73529,0.73491,0.46486,0.00569,0.02851,0.85489,1.27647,0.00086932,0.00086932,0.00086932
266,367.746,0.0028,0.00587,0.31936,0.90395,0.92589,0.7349,0.74417,0.60838,0.92589,0.7349,0.74873,0.48124,0.00515,0.02364,0.79927,1.17838,0.000868825,0.000868825,0.000868825
267,369.023,0.00264,0.00582,0.30995,0.91671,0.92848,0.76367,0.76504,0.62959,0.94976,0.76471,0.80219,0.54895,0.00469,0.02023,0.78384,1.11259,0.00086833,0.00086833,0.00086833
268,370.468,0.00258,0.00539,0.30085,0.92485,0.92676,0.76471,0.7598,0.62217,0.89052,0.73529,0.77379,0.53987,0.00479,0.01931,0.84167,1.12866,0.000867835,0.000867835,0.000867835
269,371.69,0.0026,0.00585,0.3093,0.89648,0.90571,0.70588,0.75989,0.63159,0.90571,0.70588,0.77693,0.54514,0.00485,0.01919,0.89303,1.1497,0.00086734,0.00086734,0.00086734
270,372.898,0.00265,0.00545,0.33174,0.89855,0.91994,0.67598,0.76715,0.64217,0.95994,0.70482,0.78609,0.53978,0.00493,0.01868,0.93918,1.16709,0.000866845,0.000866845,0.000866845
271,374.157,0.00268,0.00521,0.31653,0.91726,0.88496,0.67887,0.7668,0.6272,0.95998,0.7055,0.80552,0.53704,0.00584,0.01859,0.8664,1.37943,0.00086635,0.00086635,0.00086635
272,375.51,0.00277,0.0058,0.31569,0.90275,0.78063,0.76471,0.77363,0.6311,0.81094,0.79412,0.80995,0.55338,0.00605,0.01912,0.93188,1.46863,0.000865855,0.000865855,0.000865855
273,376.764,0.00267,0.00569,0.30832,0.90334,0.92234,0.6988,0.78081,0.61909,0.94467,0.70588,0.79116,0.53286,0.00585,0.02014,1.00297,1.38189,0.00086536,0.00086536,0.00086536
274,377.98,0.0027,0.00616,0.31651,0.92124,0.86404,0.74792,0.78231,0.60488,0.86404,0.74792,0.78294,0.50084,0.00583,0.0228,1.01818,1.34241,0.000864865,0.000864865,0.000864865
275,379.319,0.00278,0.00582,0.34114,0.8913,0.88429,0.70588,0.79398,0.6174,0.89086,0.67647,0.71871,0.47938,0.00586,0.02555,1.02114,1.34009,0.00086437,0.00086437,0.00086437
276,380.637,0.00249,0.00567,0.31877,0.88526,0.91921,0.73529,0.80111,0.62163,0.85162,0.67647,0.71899,0.49432,0.00594,0.02865,1.01412,1.35949,0.000863875,0.000863875,0.000863875
277,381.891,0.00269,0.00541,0.31758,0.91164,0.94734,0.73529,0.80907,0.60417,0.87155,0.67647,0.72327,0.46237,0.00584,0.02885,0.99738,1.37321,0.00086338,0.00086338,0.00086338
278,383.302,0.00239,0.00499,0.29098,0.85081,0.90359,0.73529,0.82346,0.61434,0.88241,0.70588,0.78846,0.46609,0.00575,0.02682,0.96707,1.3737,0.000862885,0.000862885,0.000862885
279,384.656,0.00282,0.00592,0.3322,0.92377,0.82121,0.82353,0.82081,0.61195,0.79137,0.79412,0.78935,0.48799,0.00586,0.02449,0.98351,1.38814,0.00086239,0.00086239,0.00086239
280,385.88,0.00271,0.00557,0.30615,0.9116,0.77432,0.82353,0.80734,0.60314,0.91057,0.70588,0.77695,0.50686,0.00582,0.023,0.99,1.37598,0.000861895,0.000861895,0.000861895
281,387.105,0.00258,0.00575,0.29877,0.89218,0.85563,0.67647,0.81112,0.62127,0.85563,0.67647,0.78694,0.55256,0.00588,0.02246,0.99954,1.36724,0.0008614,0.0008614,0.0008614
282,388.358,0.0027,0.00584,0.3347,0.87398,0.72199,0.79412,0.78917,0.60701,0.72199,0.79412,0.77378,0.54359,0.00614,0.02253,1.09846,1.37736,0.000860905,0.000860905,0.000860905
283,389.697,0.00239,0.00505,0.2694,0.88767,0.72867,0.78995,0.77629,0.59727,0.72867,0.78995,0.76734,0.51953,0.0059,0.0229,1.07481,1.353,0.00086041,0.00086041,0.00086041
284,392.136,0.0027,0.00653,0.34817,0.92052,0.83647,0.76471,0.78331,0.60246,0.83647,0.76471,0.78107,0.51885,0.0058,0.02198,1.01785,1.33847,0.000859915,0.000859915,0.000859915
285,393.754,0.00287,0.0061,0.34905,0.90861,0.89255,0.73299,0.7887,0.60423,0.89255,0.73299,0.79627,0.52343,0.00569,0.02045,0.93358,1.31717,0.00085942,0.00085942,0.00085942
286,394.995,0.00286,0.00619,0.33424,0.92585,0.92084,0.73529,0.80983,0.60916,0.92451,0.70588,0.81597,0.52276,0.00568,0.01915,0.8622,1.30435,0.000858925,0.000858925,0.000858925
287,396.194,0.00287,0.00589,0.30944,0.93986,0.96153,0.73512,0.8197,0.62575,0.96153,0.73512,0.81797,0.53108,0.00597,0.01842,0.91882,1.3562,0.00085843,0.00085843,0.00085843
288,397.5,0.00283,0.00569,0.32703,0.93067,0.88116,0.73529,0.80535,0.61838,0.88116,0.73529,0.80178,0.53186,0.00591,0.0188,0.95551,1.32898,0.000857935,0.000857935,0.000857935
289,398.833,0.0027,0.00617,0.3457,0.90064,0.83382,0.70588,0.8005,0.60513,0.86054,0.73529,0.81553,0.52454,0.00596,0.01882,1.02797,1.32505,0.00085744,0.00085744,0.00085744
290,400.017,0.00278,0.00587,0.32352,0.89907,0.85914,0.70588,0.80107,0.61234,0.89494,0.73529,0.82075,0.52495,0.00617,0.01826,1.01419,1.35281,0.000856945,0.000856945,0.000856945
291,401.236,0.00289,0.0056,0.33324,0.90623,0.84709,0.70588,0.80706,0.63072,0.88239,0.73529,0.82308,0.55944,0.00587,0.01734,1.0374,1.29565,0.00085645,0.00085645,0.00085645
292,402.663,0.00272,0.00633,0.33172,0.90892,0.87705,0.73529,0.8266,0.64319,0.87705,0.73529,0.8266,0.56516,0.00555,0.01656,1.00194,1.24085,0.000855955,0.000855955,0.000855955
293,403.967,0.00262,0.00523,0.30104,0.87599,0.72705,0.78361,0.81072,0.63995,0.78125,0.76471,0.81823,0.56449,0.0057,0.01665,0.98936,1.24866,0.00085546,0.00085546,0.00085546
294,405.247,0.00261,0.00582,0.31455,0.87903,0.87614,0.64706,0.79972,0.63758,0.87614,0.64706,0.80289,0.54676,0.00573,0.01766,0.98445,1.25926,0.000854965,0.000854965,0.000854965
295,406.494,0.00265,0.00525,0.30359,0.8791,0.93179,0.64706,0.79036,0.60736,0.93179,0.64706,0.79036,0.52806,0.00556,0.01867,1.05835,1.24919,0.00085447,0.00085447,0.00085447
296,407.872,0.00265,0.00543,0.31263,0.88897,0.91736,0.65319,0.77972,0.58945,0.91736,0.65319,0.77213,0.51264,0.0057,0.0198,1.07758,1.27308,0.000853975,0.000853975,0.000853975
297,409.075,0.00277,0.00572,0.31894,0.93984,0.86187,0.73412,0.78296,0.59292,0.91533,0.67647,0.75175,0.50193,0.00589,0.02074,1.10286,1.34394,0.00085348,0.00085348,0.00085348
298,410.284,0.00273,0.00574,0.30181,0.91595,0.91142,0.67647,0.76325,0.59865,0.91142,0.67647,0.73073,0.49745,0.00568,0.02202,1.1545,1.33409,0.000852985,0.000852985,0.000852985
299,411.624,0.00293,0.00663,0.35036,0.91093,0.94001,0.64706,0.75713,0.61104,0.94001,0.64706,0.72785,0.50647,0.00576,0.02336,1.14799,1.33818,0.00085249,0.00085249,0.00085249
300,412.954,0.00313,0.00559,0.3422,0.91473,0.91292,0.67647,0.78901,0.60301,0.87301,0.64706,0.73914,0.51658,0.00624,0.02359,1.20518,1.39112,0.000851995,0.000851995,0.000851995
301,414.201,0.00276,0.00611,0.3171,0.92013,1,0.69704,0.82802,0.62195,1,0.69704,0.79824,0.54373,0.00661,0.02218,1.00466,1.4874,0.0008515,0.0008515,0.0008515
302,415.499,0.00264,0.00565,0.31063,0.89293,0.95225,0.73529,0.84168,0.61743,0.95225,0.73529,0.81386,0.56164,0.0066,0.01994,1.00908,1.45443,0.000851005,0.000851005,0.000851005
303,416.902,0.00277,0.00578,0.32213,0.89829,0.85766,0.76471,0.80541,0.59141,0.85766,0.76471,0.7934,0.55511,0.00668,0.01729,1.02781,1.48198,0.00085051,0.00085051,0.00085051
304,418.103,0.00282,0.00558,0.32274,0.91324,0.88663,0.73529,0.80538,0.60119,0.89514,0.75348,0.82395,0.55453,0.0068,0.01496,1.02411,1.5145,0.000850015,0.000850015,0.000850015
305,419.336,0.00264,0.00521,0.29745,0.90061,0.80894,0.73529,0.80743,0.61351,0.84448,0.76471,0.83429,0.54615,0.00662,0.0146,0.96447,1.48382,0.00084952,0.00084952,0.00084952
306,421.811,0.00255,0.00518,0.30036,0.92364,0.75722,0.73393,0.78599,0.5894,0.78747,0.76289,0.81884,0.51123,0.00658,0.01539,0.95779,1.44845,0.000849025,0.000849025,0.000849025
307,423.541,0.00265,0.00534,0.30043,0.8923,0.84718,0.65233,0.7706,0.57733,0.68909,0.84754,0.79713,0.47757,0.00636,0.0165,0.91222,1.38694,0.00084853,0.00084853,0.00084853
308,425.117,0.00263,0.00467,0.3075,0.88682,0.84118,0.73529,0.80595,0.58581,0.80587,0.70588,0.81055,0.48095,0.00596,0.01632,0.85738,1.32397,0.000848035,0.000848035,0.000848035
309,426.337,0.00259,0.00508,0.29028,0.89126,0.85538,0.76471,0.79659,0.58917,0.75794,0.79412,0.8132,0.51959,0.0058,0.01609,0.83269,1.27399,0.00084754,0.00084754,0.00084754
310,427.732,0.00285,0.0062,0.32936,0.9131,0.87392,0.73529,0.80241,0.59277,0.72474,0.85186,0.81284,0.52664,0.00572,0.01577,0.82879,1.22479,0.000847045,0.000847045,0.000847045
311,429.205,0.00268,0.00576,0.31501,0.8786,0.75539,0.85294,0.83157,0.61487,0.75539,0.85294,0.83171,0.55782,0.0059,0.01614,0.83515,1.23699,0.00084655,0.00084655,0.00084655
312,430.419,0.00252,0.00569,0.31257,0.87221,0.89789,0.76471,0.86317,0.62686,0.86236,0.73529,0.84651,0.52191,0.00607,0.01748,0.83509,1.24996,0.000846055,0.000846055,0.000846055
313,431.701,0.00265,0.00523,0.29612,0.88644,0.93298,0.81903,0.86811,0.64549,0.89955,0.79026,0.84234,0.4986,0.00603,0.02031,0.81505,1.23931,0.00084556,0.00084556,0.00084556
314,433.123,0.00256,0.00514,0.30938,0.91436,0.87121,0.85294,0.87156,0.65158,0.78998,0.79412,0.80462,0.45628,0.00607,0.02376,0.79121,1.26807,0.000845065,0.000845065,0.000845065
315,434.37,0.00243,0.00539,0.29641,0.87038,0.95658,0.79412,0.86681,0.67163,0.885,0.73529,0.76556,0.47773,0.00574,0.0238,0.78392,1.24948,0.00084457,0.00084457,0.00084457
316,435.636,0.00271,0.00616,0.30536,0.88599,0.95541,0.76471,0.86602,0.66507,0.91841,0.73529,0.81556,0.52002,0.00566,0.02318,0.8124,1.26781,0.000844075,0.000844075,0.000844075
317,437.008,0.00256,0.00484,0.29759,0.85833,0.9243,0.76471,0.8439,0.63489,0.88875,0.73529,0.80502,0.53397,0.00571,0.02291,0.87417,1.28851,0.00084358,0.00084358,0.00084358
318,438.27,0.00279,0.00656,0.30728,0.9206,0.92683,0.76471,0.83863,0.67307,0.89061,0.73529,0.80056,0.56619,0.00555,0.02253,1.01023,1.25481,0.000843085,0.000843085,0.000843085
319,439.657,0.00278,0.00531,0.32071,0.90944,0.89594,0.75986,0.81665,0.65915,0.86134,0.73091,0.80129,0.54354,0.00535,0.02359,0.97479,1.25274,0.00084259,0.00084259,0.00084259
320,440.966,0.00271,0.00548,0.31249,0.88512,0.87613,0.76471,0.82215,0.65437,0.8083,0.70588,0.73232,0.49931,0.00524,0.02609,0.93969,1.22775,0.000842095,0.000842095,0.000842095
321,442.281,0.00258,0.00626,0.30599,0.90131,0.91871,0.76471,0.83317,0.63981,0.8831,0.73529,0.7437,0.4573,0.00528,0.02887,0.96208,1.22642,0.0008416,0.0008416,0.0008416
322,443.56,0.00274,0.00519,0.29528,0.89432,0.89979,0.79412,0.83232,0.65186,0.83261,0.73529,0.70878,0.47642,0.00537,0.0296,0.94567,1.22202,0.000841105,0.000841105,0.000841105
323,444.882,0.00291,0.00556,0.31608,0.9082,0.87084,0.79324,0.82578,0.64001,0.7741,0.70588,0.70351,0.49028,0.00551,0.02712,0.95306,1.23435,0.00084061,0.00084061,0.00084061
324,446.085,0.0028,0.00556,0.32474,0.89582,0.89597,0.79412,0.82019,0.60835,0.79583,0.70588,0.69369,0.49163,0.00595,0.02485,0.94444,1.31273,0.000840115,0.000840115,0.000840115
325,447.418,0.00252,0.00531,0.29713,0.87286,0.8705,0.82353,0.8236,0.6095,0.80832,0.76471,0.74567,0.50703,0.00607,0.023,0.98998,1.30724,0.00083962,0.00083962,0.00083962
326,448.592,0.00248,0.00572,0.31208,0.87064,0.89639,0.73529,0.815,0.62413,0.86053,0.70588,0.77557,0.5106,0.00593,0.02352,1.00806,1.27443,0.000839125,0.000839125,0.000839125
327,449.944,0.00256,0.0054,0.2797,0.88728,0.89955,0.73529,0.80103,0.61083,0.86357,0.70588,0.76184,0.49102,0.00596,0.02437,0.99714,1.2704,0.00083863,0.00083863,0.00083863
328,452.541,0.00268,0.00553,0.34275,0.89883,0.79513,0.79412,0.80746,0.59609,0.78017,0.76471,0.74501,0.46396,0.00616,0.0251,1.00633,1.31894,0.000838135,0.000838135,0.000838135
329,453.869,0.00274,0.00567,0.32634,0.92272,0.89262,0.73354,0.80632,0.58474,0.85688,0.70443,0.73604,0.45833,0.00622,0.02528,1.00438,1.35301,0.00083764,0.00083764,0.00083764
330,455.155,0.00297,0.00574,0.31866,0.89564,0.83898,0.70588,0.7897,0.58332,0.79536,0.67647,0.7254,0.44357,0.00629,0.02603,1.03827,1.38551,0.000837145,0.000837145,0.000837145
331,456.403,0.00279,0.00574,0.30431,0.89599,0.82053,0.67647,0.78556,0.59221,0.80394,0.67647,0.73118,0.44807,0.00628,0.0262,1.069,1.37269,0.00083665,0.00083665,0.00083665
332,457.702,0.00243,0.00515,0.29121,0.87058,0.8676,0.64706,0.77503,0.57602,0.79612,0.64706,0.726,0.45355,0.00629,0.02575,1.11144,1.35273,0.000836155,0.000836155,0.000836155
333,459.141,0.00269,0.00573,0.31307,0.8944,0.87314,0.64706,0.79822,0.6097,0.79713,0.67647,0.74951,0.47872,0.0062,0.0251,1.11029,1.32645,0.00083566,0.00083566,0.00083566
334,460.409,0.00268,0.00571,0.29468,0.90865,0.72129,0.76124,0.78804,0.62064,0.68897,0.71687,0.73869,0.50439,0.00595,0.02335,1.12097,1.29698,0.000835165,0.000835165,0.000835165
335,461.76,0.00284,0.00621,0.33275,0.91393,0.92111,0.6871,0.80183,0.62552,0.882,0.6598,0.75107,0.53817,0.00605,0.02186,1.19923,1.29666,0.00083467,0.00083467,0.00083467
336,463.175,0.00278,0.00615,0.34333,0.91129,0.95827,0.67542,0.80505,0.62363,0.91662,0.64669,0.75318,0.5465,0.0062,0.02053,1.14786,1.27154,0.000834175,0.000834175,0.000834175
337,464.447,0.00271,0.00534,0.31158,0.89319,0.81276,0.73529,0.76802,0.59586,0.77938,0.70588,0.7477,0.5372,0.00647,0.02056,1.15689,1.2827,0.00083368,0.00083368,0.00083368
338,465.742,0.00258,0.00531,0.29135,0.87645,0.87502,0.67647,0.76628,0.59248,0.90509,0.64706,0.7574,0.52587,0.00647,0.02085,1.18437,1.29422,0.000833185,0.000833185,0.000833185
339,467.1,0.00261,0.00561,0.30134,0.91676,0.85698,0.70499,0.75151,0.57799,0.85179,0.67647,0.74457,0.50947,0.00664,0.02123,1.22799,1.30161,0.00083269,0.00083269,0.00083269
340,468.367,0.00243,0.00513,0.28947,0.88335,0.85271,0.73529,0.77445,0.56956,0.81835,0.70588,0.75225,0.50411,0.00683,0.02138,1.28106,1.32006,0.000832195,0.000832195,0.000832195
341,469.706,0.00249,0.00467,0.30282,0.88192,0.88134,0.70588,0.77269,0.56152,0.84425,0.67647,0.75619,0.51955,0.00683,0.02095,1.29347,1.31372,0.0008317,0.0008317,0.0008317
342,471.081,0.00278,0.00621,0.3146,0.90481,0.85803,0.71115,0.79534,0.56852,0.85803,0.71115,0.79534,0.52832,0.00659,0.02063,1.29734,1.31907,0.000831205,0.000831205,0.000831205
343,472.344,0.00276,0.00513,0.29879,0.91366,0.9166,0.67647,0.80013,0.55828,0.9166,0.67647,0.78161,0.50341,0.00697,0.02011,1.34665,1.41007,0.00083071,0.00083071,0.00083071
344,473.648,0.00251,0.00509,0.28116,0.8897,0.95327,0.64706,0.80215,0.55964,0.95327,0.64706,0.77718,0.49313,0.00662,0.01919,1.3625,1.34564,0.000830215,0.000830215,0.000830215
345,474.994,0.00271,0.00539,0.30325,0.90913,0.95291,0.67647,0.77904,0.56871,0.95291,0.67647,0.80155,0.50512,0.00633,0.01814,1.30626,1.30525,0.00082972,0.00082972,0.00082972
346,476.321,0.00253,0.00586,0.29777,0.91604,0.99668,0.67647,0.79673,0.58582,0.99668,0.67647,0.80853,0.51568,0.00625,0.0173,1.19888,1.28772,0.000829225,0.000829225,0.000829225
347,477.666,0.00264,0.00535,0.30583,0.89091,0.88446,0.70588,0.79739,0.60571,0.84749,0.67647,0.76453,0.52241,0.00644,0.01666,1.13609,1.31052,0.00082873,0.00082873,0.00082873
348,479.022,0.00261,0.00527,0.31303,0.90059,0.85396,0.70588,0.82358,0.64193,0.85396,0.70588,0.83436,0.58003,0.00569,0.01608,1.04472,1.1685,0.000828235,0.000828235,0.000828235
349,480.629,0.00251,0.0048,0.30147,0.88165,0.79379,0.79258,0.83028,0.67526,0.79379,0.79258,0.82766,0.60768,0.00583,0.01555,1.00325,1.18176,0.00082774,0.00082774,0.00082774
350,482.4,0.0024,0.00454,0.28401,0.85676,0.79501,0.82353,0.8478,0.69496,0.79501,0.82353,0.86328,0.6293,0.00578,0.01548,0.89857,1.18065,0.000827245,0.000827245,0.000827245
351,483.927,0.00244,0.00519,0.28307,0.88934,0.83966,0.79412,0.8666,0.7097,0.83966,0.79412,0.87717,0.64951,0.0056,0.01558,0.83749,1.15904,0.00082675,0.00082675,0.00082675
352,485.19,0.0026,0.00542,0.29869,0.88402,0.8992,0.78732,0.86834,0.71885,0.8992,0.78732,0.88123,0.66256,0.00531,0.01608,0.78111,1.13767,0.000826255,0.000826255,0.000826255
353,486.509,0.00261,0.00586,0.33452,0.91441,0.90277,0.81935,0.89993,0.74281,0.90277,0.81935,0.89157,0.6759,0.00508,0.0162,0.70242,1.12458,0.00082576,0.00082576,0.00082576
354,487.875,0.00279,0.00516,0.31722,0.9103,0.86692,0.79412,0.90364,0.74912,0.88372,0.76471,0.86682,0.66802,0.00531,0.01666,0.74044,1.15571,0.000825265,0.000825265,0.000825265
355,489.252,0.00247,0.00588,0.29303,0.89888,0.85285,0.85234,0.90188,0.70856,0.85159,0.84403,0.86267,0.64246,0.00571,0.01658,0.82254,1.21256,0.00082477,0.00082477,0.00082477
356,490.493,0.00247,0.0055,0.30468,0.88736,0.8422,0.78509,0.87555,0.65534,0.81074,0.75615,0.84645,0.59888,0.00638,0.01694,0.90807,1.29928,0.000824275,0.000824275,0.000824275
357,491.889,0.0024,0.00543,0.28357,0.87259,0.82851,0.73529,0.81597,0.61186,0.82851,0.73529,0.8103,0.5579,0.0069,0.01722,1.02495,1.33099,0.00082378,0.00082378,0.00082378
358,493.205,0.00273,0.00547,0.30197,0.88423,0.7987,0.70032,0.75721,0.57758,0.7987,0.70032,0.74861,0.50414,0.00721,0.01778,1.19422,1.33206,0.000823285,0.000823285,0.000823285
359,494.454,0.00286,0.00587,0.31056,0.90998,0.81265,0.63812,0.72069,0.54793,0.81265,0.63812,0.71242,0.48126,0.00748,0.01812,1.3027,1.40482,0.00082279,0.00082279,0.00082279
360,495.734,0.00246,0.00515,0.28791,0.88024,0.82726,0.64706,0.69904,0.53074,0.82726,0.64706,0.69165,0.47016,0.00746,0.01875,1.37348,1.42937,0.000822295,0.000822295,0.000822295
361,496.997,0.00253,0.00495,0.29901,0.87166,0.82342,0.64706,0.67636,0.50904,0.82342,0.64706,0.66985,0.46698,0.00758,0.01919,1.42966,1.45318,0.0008218,0.0008218,0.0008218
362,498.34,0.00261,0.00539,0.30878,0.88475,0.75723,0.6423,0.66072,0.49104,0.75723,0.6423,0.65429,0.46501,0.00762,0.01867,1.44384,1.40311,0.000821305,0.000821305,0.000821305
363,499.576,0.00268,0.00487,0.31683,0.90216,0.77202,0.61765,0.65574,0.50062,0.77202,0.61765,0.65083,0.47795,0.00719,0.01828,1.56988,1.35223,0.00082081,0.00082081,0.00082081
364,500.868,0.00262,0.00526,0.30222,0.87212,0.9081,0.61765,0.66783,0.49684,0.9081,0.61765,0.66783,0.4858,0.00694,0.01865,1.52397,1.29448,0.000820315,0.000820315,0.000820315
365,502.179,0.00265,0.00527,0.33356,0.87497,0.91302,0.61746,0.68653,0.51601,0.91302,0.61746,0.68653,0.51338,0.00709,0.01922,1.45795,1.34242,0.00081982,0.00081982,0.00081982
366,503.467,0.00266,0.00529,0.28846,0.88983,0.87044,0.61765,0.71155,0.53772,0.87044,0.61765,0.71872,0.51558,0.00696,0.02018,1.35575,1.34982,0.000819325,0.000819325,0.000819325
367,504.741,0.00295,0.0057,0.35712,0.93358,0.83949,0.61538,0.6784,0.52091,0.83949,0.61538,0.68043,0.49899,0.00709,0.0208,1.46771,1.34598,0.00081883,0.00081883,0.00081883
368,506.043,0.00235,0.0048,0.2831,0.87667,0.86906,0.58572,0.69122,0.51381,0.86906,0.58572,0.69413,0.49133,0.00711,0.02112,1.52061,1.34607,0.000818335,0.000818335,0.000818335
369,507.319,0.00278,0.00572,0.30453,0.9009,1,0.55141,0.70221,0.51524,0.94497,0.58824,0.69988,0.48357,0.00708,0.02115,1.52679,1.32877,0.00081784,0.00081784,0.00081784
370,508.547,0.00259,0.00554,0.2957,0.87608,0.84173,0.64706,0.74313,0.5308,0.95148,0.61765,0.74407,0.48003,0.00714,0.02161,1.4134,1.3424,0.000817345,0.000817345,0.000817345
371,509.875,0.00292,0.00585,0.32304,0.90321,0.82367,0.73529,0.78701,0.58806,0.9129,0.61655,0.72491,0.50839,0.00688,0.02198,1.08414,1.31936,0.00081685,0.00081685,0.00081685
372,512.352,0.00258,0.0053,0.29613,0.90164,0.87743,0.67647,0.79352,0.6305,0.83928,0.64706,0.73952,0.54396,0.00612,0.02203,0.988,1.20403,0.000816355,0.000816355,0.000816355
373,513.789,0.00259,0.0058,0.30704,0.90819,0.82579,0.70588,0.78708,0.6305,0.82579,0.70588,0.77052,0.53795,0.00603,0.0224,1.00501,1.20709,0.00081586,0.00081586,0.00081586
374,515.197,0.00262,0.00531,0.2844,0.88869,0.87869,0.63937,0.77345,0.63776,0.80496,0.72851,0.77434,0.55563,0.00568,0.02161,0.94776,1.16311,0.000815365,0.000815365,0.000815365
375,516.451,0.00254,0.00535,0.29861,0.89305,0.91534,0.63631,0.77432,0.6286,0.74518,0.76471,0.77218,0.53422,0.00567,0.02022,0.98097,1.17337,0.00081487,0.00081487,0.00081487
376,517.733,0.00251,0.00547,0.29338,0.90278,0.71753,0.79412,0.78952,0.62749,0.71753,0.79412,0.78404,0.55197,0.00598,0.01862,1.00246,1.20706,0.000814375,0.000814375,0.000814375
377,519.143,0.00264,0.00524,0.30224,0.87867,0.78166,0.76471,0.82989,0.64077,0.69865,0.76471,0.80251,0.55154,0.0057,0.01741,1.04467,1.17312,0.00081388,0.00081388,0.00081388
378,520.411,0.00252,0.0045,0.27322,0.88644,0.95779,0.6676,0.8265,0.64411,0.91563,0.63866,0.82532,0.56671,0.00557,0.01668,1.04287,1.15741,0.000813385,0.000813385,0.000813385
379,521.69,0.00251,0.00493,0.30627,0.88234,0.99496,0.61765,0.8021,0.62464,0.9789,0.58824,0.80329,0.53874,0.00565,0.01642,1.08174,1.1476,0.00081289,0.00081289,0.00081289
380,522.981,0.00266,0.00554,0.29136,0.88827,0.87702,0.64706,0.7856,0.61098,0.80768,0.6176,0.76927,0.50881,0.00574,0.01688,1.10786,1.14637,0.000812395,0.000812395,0.000812395
381,524.356,0.0027,0.00528,0.28352,0.90866,0.87052,0.61765,0.79113,0.62132,0.73809,0.66334,0.7785,0.48998,0.00572,0.01762,1.14797,1.1462,0.0008119,0.0008119,0.0008119
382,525.625,0.0026,0.00502,0.3018,0.88787,0.8635,0.64706,0.7891,0.62876,0.82054,0.61765,0.76878,0.49415,0.0058,0.01816,1.1268,1.15119,0.000811405,0.000811405,0.000811405
383,526.943,0.00248,0.00519,0.27988,0.88342,0.83681,0.67647,0.80752,0.65648,0.83681,0.67647,0.80752,0.53122,0.00538,0.0177,1.01687,1.09393,0.00081091,0.00081091,0.00081091
384,528.282,0.0024,0.00505,0.27086,0.8541,0.89628,0.64706,0.80602,0.65163,0.89628,0.64706,0.80841,0.54009,0.00509,0.01689,0.94525,1.07111,0.000810415,0.000810415,0.000810415
385,529.584,0.00246,0.0053,0.27616,0.87368,0.95603,0.63981,0.82604,0.67312,0.95603,0.63981,0.82415,0.57765,0.00502,0.01598,0.90316,1.07953,0.00080992,0.00080992,0.00080992
386,530.882,0.00248,0.00579,0.2875,0.87359,0.94937,0.64706,0.84472,0.68035,0.94937,0.64706,0.84472,0.59864,0.00515,0.01535,0.82843,1.13459,0.000809425,0.000809425,0.000809425
387,532.197,0.00239,0.00553,0.27897,0.88243,0.91973,0.67404,0.85541,0.6714,0.91973,0.67404,0.85541,0.60785,0.00554,0.01502,0.81994,1.22303,0.00080893,0.00080893,0.00080893
388,533.509,0.00258,0.00516,0.29169,0.89599,0.88594,0.70588,0.86004,0.67057,0.88594,0.70588,0.86004,0.60991,0.00554,0.01496,0.8231,1.24533,0.000808435,0.000808435,0.000808435
389,534.791,0.00227,0.00508,0.26065,0.8517,0.88392,0.73529,0.86769,0.6676,0.88392,0.73529,0.86769,0.62964,0.00552,0.01482,0.82106,1.24314,0.00080794,0.00080794,0.00080794
390,536.101,0.00256,0.00508,0.28185,0.89551,0.91561,0.70588,0.87279,0.66758,0.91561,0.70588,0.87279,0.63247,0.00556,0.01465,0.7665,1.25582,0.000807445,0.000807445,0.000807445
391,537.354,0.0024,0.005,0.27368,0.87146,0.92588,0.73479,0.88195,0.68194,0.92588,0.73479,0.88195,0.64772,0.00546,0.01441,0.70056,1.24966,0.00080695,0.00080695,0.00080695
392,538.652,0.00246,0.0055,0.31516,0.8985,0.82572,0.79412,0.89485,0.69833,0.82572,0.79412,0.89485,0.65229,0.00545,0.01429,0.67047,1.26771,0.000806455,0.000806455,0.000806455
393,539.893,0.00241,0.00507,0.28437,0.86702,0.83329,0.79412,0.89287,0.69659,0.86591,0.82353,0.90006,0.65892,0.00546,0.01415,0.67698,1.28539,0.00080596,0.00080596,0.00080596
394,542.443,0.00282,0.00603,0.32789,0.8943,0.95792,0.66979,0.83926,0.67993,0.89934,0.79412,0.89271,0.63986,0.00532,0.01404,0.74513,1.22855,0.000805465,0.000805465,0.000805465
